,,open,high,low,close
XAU/USD,2025-10-31 20:00:00,4000.16000,4000.17000,3995.51000,3997.99000
XAU/USD,2025-10-31 19:55:00,4001.74000,4001.74000,4000.16000,4000.16000
XAU/USD,2025-10-31 19:50:00,4003.49000,4003.49000,4001.65000,4001.75000
XAU/USD,2025-10-31 19:45:00,4003.13000,4003.52000,4002.05000,4003.49000
XAU/USD,2025-10-31 19:40:00,4003.13000,4003.13000,4003.12000,4003.13000
XAU/USD,2025-10-31 19:35:00,4003.13000,4003.13000,4003.12000,4003.13000
XAU/USD,2025-10-31 19:30:00,4003.43000,4003.43000,4003.12000,4003.13000
XAU/USD,2025-10-31 19:25:00,4002.78000,4003.46000,4002.77000,4003.43000
XAU/USD,2025-10-31 19:20:00,4002.78000,4002.78000,4002.77000,4002.77000
XAU/USD,2025-10-31 19:15:00,4003.05000,4003.05000,4002.77000,4002.78000
XAU/USD,2025-10-31 19:10:00,4001.85000,4003.05000,4001.85000,4003.05000
XAU/USD,2025-10-31 19:05:00,4002.26000,4002.27000,4000.92000,4001.85000
XAU/USD,2025-10-31 19:00:00,4000.09000,4002.27000,4000.08000,4002.27000
XAU/USD,2025-10-31 18:55:00,4000.05000,4000.09000,4000.04000,4000.05000
XAU/USD,2025-10-31 18:50:00,4000.75000,4000.75000,4000.00000,4000.04000
XAU/USD,2025-10-31 18:45:00,4000.35000,4000.75000,4000.34000,4000.75000
XAU/USD,2025-10-31 18:40:00,4000.75000,4000.75000,4000.34000,4000.35000
XAU/USD,2025-10-31 18:35:00,4000.75000,4000.75000,4000.74000,4000.74000
XAU/USD,2025-10-31 18:30:00,4002.78000,4002.78000,4000.74000,4000.74000
XAU/USD,2025-10-31 18:25:00,4001.23000,4002.78000,4001.23000,4002.78000
XAU/USD,2025-10-31 18:20:00,4001.23000,4001.24000,4001.23000,4001.24000
XAU/USD,2025-10-31 18:15:00,4000.26000,4001.24000,3998.34000,4001.24000
XAU/USD,2025-10-31 18:10:00,4003.00000,4003.00000,4000.07000,4000.27000
XAU/USD,2025-10-31 18:05:00,4002.29000,4003.00000,4002.29000,4003.00000
XAU/USD,2025-10-31 18:00:00,4000.71000,4002.77000,4000.70000,4002.30000
XAU/USD,2025-10-31 17:55:00,4002.77000,4002.77000,4000.70000,4000.70000
XAU/USD,2025-10-31 17:50:00,4002.79000,4002.79000,4002.76000,4002.77000
XAU/USD,2025-10-31 17:45:00,4002.46000,4002.79000,4002.46000,4002.79000
XAU/USD,2025-10-31 17:40:00,3998.51000,4004.21000,3998.51000,4002.47000
XAU/USD,2025-10-31 17:35:00,3996.81000,3998.52000,3996.32000,3998.52000
XAU/USD,2025-10-31 17:30:00,3998.85000,3998.85000,3996.81000,3996.82000
XAU/USD,2025-10-31 17:25:00,3998.85000,3998.86000,3998.85000,3998.86000
XAU/USD,2025-10-31 17:20:00,4003.86000,4004.00000,3998.53000,3998.86000
XAU/USD,2025-10-31 17:15:00,4002.96000,4003.86000,4002.95000,4003.86000
XAU/USD,2025-10-31 17:10:00,4000.04000,4002.97000,4000.04000,4002.97000
XAU/USD,2025-10-31 17:05:00,3999.46000,4000.04000,3999.46000,4000.03000
XAU/USD,2025-10-31 17:00:00,3995.93000,3999.45000,3995.92000,3999.45000
XAU/USD,2025-10-31 16:55:00,3997.82000,3997.83000,3996.23000,3996.23000
XAU/USD,2025-10-31 16:50:00,3997.26000,3998.90000,3997.10000,3998.31000
XAU/USD,2025-10-31 16:45:00,3999.07000,3999.08000,3997.10000,3997.24000
XAU/USD,2025-10-31 16:40:00,4001.10000,4001.20000,3999.08000,3999.08000
XAU/USD,2025-10-31 16:35:00,3998.79000,4001.17000,3998.79000,4001.10000
XAU/USD,2025-10-31 16:30:00,3997.77000,4000.36000,3997.77000,3998.80000
XAU/USD,2025-10-31 16:25:00,3995.05000,3997.77000,3995.05000,3997.77000
XAU/USD,2025-10-31 16:20:00,3994.12000,3995.05000,3994.09000,3995.05000
XAU/USD,2025-10-31 16:15:00,3994.21000,3994.47000,3993.25000,3994.12000
XAU/USD,2025-10-31 16:10:00,3994.32000,3995.17000,3991.21000,3994.21000
XAU/USD,2025-10-31 16:05:00,3993.72000,3994.86000,3993.72000,3994.45000
XAU/USD,2025-10-31 16:00:00,3995.65000,3995.69000,3992.45000,3993.72000
XAU/USD,2025-10-31 15:55:00,3990.41000,3995.76000,3990.41000,3995.65000
XAU/USD,2025-10-31 15:50:00,3992.05000,3993.22000,3990.41000,3990.41000
XAU/USD,2025-10-31 15:45:00,3993.26000,3995.10000,3992.23000,3992.23000
XAU/USD,2025-10-31 15:40:00,3990.04000,3993.26000,3990.04000,3993.26000
XAU/USD,2025-10-31 15:35:00,3992.30000,3992.31000,3988.74000,3990.04000
XAU/USD,2025-10-31 15:30:00,3996.23000,3996.23000,3989.40000,3992.29000
XAU/USD,2025-10-31 15:25:00,3990.64000,3997.37000,3990.39000,3996.24000
XAU/USD,2025-10-31 15:20:00,3987.58000,3991.01000,3987.22000,3990.17000
XAU/USD,2025-10-31 15:15:00,3995.81000,3995.81000,3987.58000,3987.58000
XAU/USD,2025-10-31 15:10:00,3998.97000,3998.97000,3995.81000,3995.81000
XAU/USD,2025-10-31 15:05:00,3996.17000,4001.87000,3996.17000,3998.97000
XAU/USD,2025-10-31 15:00:00,3995.01000,3998.71000,3993.98000,3996.17000
XAU/USD,2025-10-31 14:55:00,3994.51000,3996.10000,3994.51000,3995.22000
XAU/USD,2025-10-31 14:50:00,3997.51000,3997.52000,3994.50000,3994.50000
XAU/USD,2025-10-31 14:45:00,3998.85000,4000.31000,3997.52000,3997.52000
XAU/USD,2025-10-31 14:40:00,3999.49000,3999.49000,3997.26000,3998.85000
XAU/USD,2025-10-31 14:35:00,3999.52000,4000.56000,3998.20000,3999.45000
XAU/USD,2025-10-31 14:30:00,4002.91000,4002.91000,3998.09000,3999.52000
XAU/USD,2025-10-31 14:25:00,4002.70000,4003.21000,4001.85000,4002.92000
XAU/USD,2025-10-31 14:20:00,4002.96000,4002.96000,4001.04000,4002.71000
XAU/USD,2025-10-31 14:15:00,4000.31000,4002.75000,3999.41000,4002.75000
XAU/USD,2025-10-31 14:10:00,3994.08000,4001.00000,3993.35000,4000.30000
XAU/USD,2025-10-31 14:05:00,3990.80000,3995.65000,3990.80000,3994.09000
XAU/USD,2025-10-31 14:00:00,3992.49000,3993.00000,3989.52000,3990.79000
XAU/USD,2025-10-31 13:55:00,3992.78000,3993.94000,3992.03000,3992.50000
XAU/USD,2025-10-31 13:50:00,3995.65000,3995.65000,3992.78000,3992.78000
XAU/USD,2025-10-31 13:45:00,3992.67000,3997.40000,3991.68000,3995.47000
XAU/USD,2025-10-31 13:40:00,3983.59000,3994.25000,3982.36000,3992.67000
XAU/USD,2025-10-31 13:35:00,3980.86000,3984.06000,3979.51000,3984.03000
XAU/USD,2025-10-31 13:30:00,3979.27000,3982.76000,3973.87000,3980.86000
XAU/USD,2025-10-31 13:25:00,3981.31000,3981.78000,3979.26000,3979.26000
XAU/USD,2025-10-31 13:20:00,3978.05000,3981.32000,3978.05000,3981.32000
XAU/USD,2025-10-31 13:15:00,3978.16000,3981.40000,3976.63000,3978.05000
XAU/USD,2025-10-31 13:10:00,3981.66000,3981.66000,3976.21000,3978.16000
XAU/USD,2025-10-31 13:05:00,3983.28000,3984.11000,3979.59000,3981.66000
XAU/USD,2025-10-31 13:00:00,3976.39000,3984.99000,3976.39000,3983.28000
XAU/USD,2025-10-31 12:55:00,3977.30000,3978.22000,3974.44000,3976.39000
XAU/USD,2025-10-31 12:50:00,3982.33000,3982.49000,3977.03000,3977.03000
XAU/USD,2025-10-31 12:45:00,3981.58000,3982.55000,3979.23000,3982.33000
XAU/USD,2025-10-31 12:40:00,3983.91000,3984.88000,3978.40000,3981.58000
XAU/USD,2025-10-31 12:35:00,3985.25000,3987.57000,3979.90000,3983.51000
XAU/USD,2025-10-31 12:30:00,3985.34000,3989.07000,3985.22000,3985.25000
XAU/USD,2025-10-31 12:25:00,3985.68000,3988.98000,3980.72000,3985.35000
XAU/USD,2025-10-31 12:20:00,3977.61000,3985.70000,3976.72000,3985.68000
XAU/USD,2025-10-31 12:15:00,3978.56000,3982.22000,3971.81000,3977.61000
XAU/USD,2025-10-31 12:10:00,3998.44000,3998.85000,3976.81000,3978.56000
XAU/USD,2025-10-31 12:05:00,4005.33000,4006.51000,3998.00000,3998.44000
XAU/USD,2025-10-31 12:00:00,4012.04000,4013.84000,4005.32000,4005.32000
XAU/USD,2025-10-31 11:55:00,4019.71000,4019.71000,4010.43000,4011.79000
XAU/USD,2025-10-31 11:50:00,4016.20000,4020.61000,4015.25000,4020.03000
XAU/USD,2025-10-31 11:45:00,4019.69000,4019.69000,4012.83000,4016.21000
XAU/USD,2025-10-31 11:40:00,4018.43000,4020.45000,4017.22000,4019.68000
XAU/USD,2025-10-31 11:35:00,4019.70000,4020.61000,4017.72000,4018.44000
XAU/USD,2025-10-31 11:30:00,4016.52000,4019.70000,4014.90000,4019.70000
XAU/USD,2025-10-31 11:25:00,4016.72000,4017.25000,4014.42000,4016.06000
XAU/USD,2025-10-31 11:20:00,4015.85000,4016.74000,4014.30000,4016.73000
XAU/USD,2025-10-31 11:15:00,4016.13000,4017.68000,4014.04000,4016.05000
XAU/USD,2025-10-31 11:10:00,4013.49000,4016.07000,4011.47000,4016.07000
XAU/USD,2025-10-31 11:05:00,4014.40000,4015.49000,4011.01000,4013.49000
XAU/USD,2025-10-31 11:00:00,4020.75000,4020.75000,4010.51000,4014.40000
XAU/USD,2025-10-31 10:55:00,4018.06000,4021.32000,4017.95000,4020.81000
XAU/USD,2025-10-31 10:50:00,4012.81000,4017.79000,4010.45000,4017.79000
XAU/USD,2025-10-31 10:45:00,4016.64000,4016.64000,4011.41000,4012.65000
XAU/USD,2025-10-31 10:40:00,4014.45000,4017.15000,4013.75000,4016.28000
XAU/USD,2025-10-31 10:35:00,4020.30000,4020.92000,4012.69000,4014.35000
XAU/USD,2025-10-31 10:30:00,4015.00000,4020.66000,4012.11000,4020.63000
XAU/USD,2025-10-31 10:25:00,4023.32000,4023.32000,4015.00000,4015.00000
XAU/USD,2025-10-31 10:20:00,4023.85000,4024.86000,4017.40000,4023.65000
XAU/USD,2025-10-31 10:15:00,4018.62000,4023.86000,4018.62000,4023.60000
XAU/USD,2025-10-31 10:10:00,4020.40000,4024.33000,4017.82000,4018.62000
XAU/USD,2025-10-31 10:05:00,4025.54000,4025.92000,4020.39000,4020.39000
XAU/USD,2025-10-31 10:00:00,4015.69000,4025.92000,4015.69000,4025.05000
XAU/USD,2025-10-31 09:55:00,4013.15000,4016.77000,4011.38000,4015.69000
XAU/USD,2025-10-31 09:50:00,4018.54000,4018.93000,4011.18000,4013.15000
XAU/USD,2025-10-31 09:45:00,4015.09000,4022.03000,4015.09000,4018.64000
XAU/USD,2025-10-31 09:40:00,4019.81000,4020.36000,4012.92000,4015.08000
XAU/USD,2025-10-31 09:35:00,4020.25000,4022.41000,4016.33000,4019.82000
XAU/USD,2025-10-31 09:30:00,4025.82000,4027.42000,4018.97000,4020.24000
XAU/USD,2025-10-31 09:25:00,4030.05000,4031.02000,4024.52000,4025.24000
XAU/USD,2025-10-31 09:20:00,4027.26000,4030.04000,4025.16000,4030.04000
XAU/USD,2025-10-31 09:15:00,4029.04000,4029.71000,4026.48000,4027.27000
XAU/USD,2025-10-31 09:10:00,4027.98000,4032.43000,4027.78000,4029.04000
XAU/USD,2025-10-31 09:05:00,4024.26000,4027.98000,4022.41000,4027.97000
XAU/USD,2025-10-31 09:00:00,4020.81000,4025.83000,4019.09000,4024.26000
XAU/USD,2025-10-31 08:55:00,4022.81000,4022.81000,4019.10000,4020.82000
XAU/USD,2025-10-31 08:50:00,4028.65000,4029.41000,4022.60000,4023.19000
XAU/USD,2025-10-31 08:45:00,4026.12000,4032.56000,4024.69000,4028.64000
XAU/USD,2025-10-31 08:40:00,4023.60000,4028.91000,4023.05000,4026.12000
XAU/USD,2025-10-31 08:35:00,4015.26000,4024.42000,4015.26000,4023.59000
XAU/USD,2025-10-31 08:30:00,4017.59000,4017.59000,4014.42000,4015.56000
XAU/USD,2025-10-31 08:25:00,4021.55000,4022.05000,4017.59000,4017.59000
XAU/USD,2025-10-31 08:20:00,4010.53000,4022.05000,4010.21000,4021.32000
XAU/USD,2025-10-31 08:15:00,4011.07000,4011.17000,4009.97000,4010.54000
XAU/USD,2025-10-31 08:10:00,4008.52000,4011.99000,4008.52000,4011.08000
XAU/USD,2025-10-31 08:05:00,4008.48000,4009.10000,4008.48000,4008.52000
XAU/USD,2025-10-31 08:00:00,4007.61000,4008.58000,4007.19000,4008.30000
XAU/USD,2025-10-31 07:55:00,4007.36000,4010.84000,4005.73000,4007.61000
XAU/USD,2025-10-31 07:50:00,4006.47000,4009.60000,4006.47000,4007.68000
XAU/USD,2025-10-31 07:45:00,4004.81000,4011.29000,4004.81000,4006.46000
XAU/USD,2025-10-31 07:40:00,4003.27000,4004.64000,4002.98000,4004.64000
XAU/USD,2025-10-31 07:35:00,4000.54000,4003.27000,3998.71000,4003.27000
XAU/USD,2025-10-31 07:30:00,4001.85000,4002.94000,3999.99000,4000.54000
XAU/USD,2025-10-31 07:25:00,4001.84000,4004.74000,4001.84000,4001.85000
XAU/USD,2025-10-31 07:20:00,4001.71000,4001.96000,4000.00000,4001.43000
XAU/USD,2025-10-31 07:15:00,4003.09000,4004.06000,4001.43000,4001.72000
XAU/USD,2025-10-31 07:10:00,4001.28000,4003.62000,4000.61000,4003.10000
XAU/USD,2025-10-31 07:05:00,4004.29000,4005.36000,4000.10000,4001.29000
XAU/USD,2025-10-31 07:00:00,4002.78000,4004.82000,4001.89000,4004.29000
XAU/USD,2025-10-31 06:55:00,4001.36000,4003.71000,4000.20000,4002.78000
XAU/USD,2025-10-31 06:50:00,4002.31000,4003.02000,4001.36000,4001.36000
XAU/USD,2025-10-31 06:45:00,4005.20000,4005.70000,4000.66000,4002.31000
XAU/USD,2025-10-31 06:40:00,4007.20000,4007.20000,4005.20000,4005.21000
XAU/USD,2025-10-31 06:35:00,4006.65000,4007.21000,4005.04000,4007.21000
XAU/USD,2025-10-31 06:30:00,4007.39000,4008.25000,4006.63000,4006.65000
XAU/USD,2025-10-31 06:25:00,4006.36000,4009.30000,4003.76000,4007.88000
XAU/USD,2025-10-31 06:20:00,4012.32000,4013.54000,4005.26000,4006.21000
XAU/USD,2025-10-31 06:15:00,4015.15000,4015.15000,4009.75000,4012.32000
XAU/USD,2025-10-31 06:10:00,4014.86000,4015.70000,4012.37000,4015.15000
XAU/USD,2025-10-31 06:05:00,4011.25000,4014.99000,4010.86000,4014.86000
XAU/USD,2025-10-31 06:00:00,4007.45000,4011.75000,4007.45000,4011.26000
XAU/USD,2025-10-31 05:55:00,4002.21000,4009.30000,4002.21000,4007.45000
XAU/USD,2025-10-31 05:50:00,4000.00000,4002.21000,3999.81000,4002.21000
XAU/USD,2025-10-31 05:45:00,4002.49000,4003.88000,3999.74000,3999.86000
XAU/USD,2025-10-31 05:40:00,4001.29000,4003.45000,4001.29000,4002.48000
XAU/USD,2025-10-31 05:35:00,4008.53000,4008.53000,3999.88000,4001.09000
XAU/USD,2025-10-31 05:30:00,4005.00000,4008.62000,4002.29000,4008.62000
XAU/USD,2025-10-31 05:25:00,4004.74000,4006.73000,4003.76000,4005.00000
XAU/USD,2025-10-31 05:20:00,4004.69000,4005.64000,3999.66000,4004.74000
XAU/USD,2025-10-31 05:15:00,4008.36000,4008.67000,4004.69000,4004.69000
XAU/USD,2025-10-31 05:10:00,4011.74000,4011.74000,4007.46000,4008.36000
XAU/USD,2025-10-31 05:05:00,4014.92000,4014.92000,4011.16000,4011.74000
XAU/USD,2025-10-31 05:00:00,4013.09000,4016.23000,4011.25000,4014.92000
XAU/USD,2025-10-31 04:55:00,4010.16000,4014.16000,4009.87000,4013.09000
XAU/USD,2025-10-31 04:50:00,4021.81000,4021.81000,4009.27000,4010.16000
XAU/USD,2025-10-31 04:45:00,4022.70000,4022.98000,4020.46000,4021.81000
XAU/USD,2025-10-31 04:40:00,4024.56000,4028.17000,4022.46000,4022.70000
XAU/USD,2025-10-31 04:35:00,4022.00000,4024.99000,4021.46000,4024.23000
XAU/USD,2025-10-31 04:30:00,4022.79000,4025.19000,4022.00000,4022.00000
XAU/USD,2025-10-31 04:25:00,4022.53000,4024.00000,4020.10000,4022.22000
XAU/USD,2025-10-31 04:20:00,4023.92000,4025.62000,4021.71000,4022.53000
XAU/USD,2025-10-31 04:15:00,4026.30000,4026.30000,4022.34000,4023.91000
XAU/USD,2025-10-31 04:10:00,4028.46000,4031.80000,4026.30000,4026.31000
XAU/USD,2025-10-31 04:05:00,4025.20000,4028.95000,4025.20000,4028.79000
XAU/USD,2025-10-31 04:00:00,4023.86000,4026.44000,4021.15000,4025.20000
XAU/USD,2025-10-31 03:55:00,4020.00000,4026.25000,4020.00000,4023.86000
XAU/USD,2025-10-31 03:50:00,4020.95000,4021.29000,4017.61000,4020.00000
XAU/USD,2025-10-31 03:45:00,4014.52000,4022.11000,4014.52000,4020.96000
XAU/USD,2025-10-31 03:40:00,4020.97000,4021.48000,4014.51000,4014.51000
XAU/USD,2025-10-31 03:35:00,4023.29000,4023.29000,4020.56000,4020.98000
XAU/USD,2025-10-31 03:30:00,4023.68000,4025.99000,4022.57000,4023.29000
XAU/USD,2025-10-31 03:25:00,4022.04000,4023.00000,4020.64000,4023.00000
XAU/USD,2025-10-31 03:20:00,4019.23000,4023.70000,4019.23000,4021.51000
XAU/USD,2025-10-31 03:15:00,4016.69000,4021.22000,4016.27000,4019.23000
XAU/USD,2025-10-31 03:10:00,4011.30000,4016.69000,4010.16000,4016.68000
XAU/USD,2025-10-31 03:05:00,4018.12000,4020.94000,4011.19000,4011.19000
XAU/USD,2025-10-31 03:00:00,4013.10000,4021.45000,4008.33000,4018.30000
XAU/USD,2025-10-31 02:55:00,4008.94000,4013.60000,4008.33000,4013.36000
XAU/USD,2025-10-31 02:50:00,4008.29000,4010.08000,4006.94000,4008.58000
XAU/USD,2025-10-31 02:45:00,4010.33000,4010.53000,4007.73000,4008.30000
XAU/USD,2025-10-31 02:40:00,4009.32000,4012.07000,4008.10000,4010.33000
XAU/USD,2025-10-31 02:35:00,4009.67000,4011.94000,4008.12000,4009.13000
XAU/USD,2025-10-31 02:30:00,4009.06000,4012.02000,4009.06000,4009.67000
XAU/USD,2025-10-31 02:25:00,4011.76000,4013.26000,4007.75000,4009.07000
XAU/USD,2025-10-31 02:20:00,4012.12000,4012.12000,4007.80000,4011.71000
XAU/USD,2025-10-31 02:15:00,4009.33000,4014.51000,4009.33000,4012.12000
XAU/USD,2025-10-31 02:10:00,4008.42000,4010.12000,4007.89000,4009.33000
XAU/USD,2025-10-31 02:05:00,4008.55000,4012.38000,4007.14000,4008.37000
XAU/USD,2025-10-31 02:00:00,4005.07000,4008.34000,4003.13000,4008.34000
XAU/USD,2025-10-31 01:55:00,4006.77000,4007.23000,4003.63000,4005.08000
XAU/USD,2025-10-31 01:50:00,4006.74000,4008.07000,4005.57000,4006.77000
XAU/USD,2025-10-31 01:45:00,4005.29000,4009.99000,4005.03000,4006.55000
XAU/USD,2025-10-31 01:40:00,3999.88000,4005.29000,3999.44000,4005.29000
XAU/USD,2025-10-31 01:35:00,4000.51000,4001.18000,3998.31000,4000.21000
XAU/USD,2025-10-31 01:30:00,4001.19000,4004.90000,4000.13000,4000.50000
XAU/USD,2025-10-31 01:25:00,3995.11000,4002.41000,3995.11000,4001.20000
XAU/USD,2025-10-31 01:20:00,3997.21000,3997.21000,3994.66000,3995.11000
XAU/USD,2025-10-31 01:15:00,3996.81000,3997.10000,3995.04000,3996.95000
XAU/USD,2025-10-31 01:10:00,3996.74000,3998.76000,3995.85000,3996.81000
XAU/USD,2025-10-31 01:05:00,4000.12000,4000.12000,3996.27000,3996.74000
XAU/USD,2025-10-31 01:00:00,4005.24000,4005.24000,4000.26000,4000.26000
XAU/USD,2025-10-31 00:55:00,4005.33000,4006.51000,4004.23000,4005.24000
XAU/USD,2025-10-31 00:50:00,4003.19000,4007.99000,4002.91000,4004.99000
XAU/USD,2025-10-31 00:45:00,3997.73000,4003.88000,3997.73000,4003.64000
XAU/USD,2025-10-31 00:40:00,3997.65000,3998.10000,3996.97000,3997.73000
XAU/USD,2025-10-31 00:35:00,3998.70000,3998.70000,3996.53000,3997.95000
XAU/USD,2025-10-31 00:30:00,3999.60000,4004.51000,3998.69000,3998.70000
XAU/USD,2025-10-31 00:25:00,3994.46000,3999.48000,3993.87000,3999.48000
XAU/USD,2025-10-31 00:20:00,3993.77000,3994.46000,3988.63000,3994.46000
XAU/USD,2025-10-31 00:15:00,3990.73000,3995.12000,3990.73000,3993.77000
XAU/USD,2025-10-31 00:10:00,3990.72000,3991.45000,3988.57000,3990.73000
XAU/USD,2025-10-31 00:05:00,3993.34000,3993.85000,3988.57000,3990.72000
XAU/USD,2025-10-31 00:00:00,3994.43000,3995.10000,3992.59000,3993.35000
XAU/USD,2025-10-30 23:55:00,3995.14000,3995.62000,3993.19000,3994.43000
XAU/USD,2025-10-30 23:50:00,3995.64000,3997.39000,3994.78000,3995.41000
XAU/USD,2025-10-30 23:45:00,3997.26000,3999.16000,3993.09000,3995.49000
XAU/USD,2025-10-30 23:40:00,4001.55000,4001.56000,3997.27000,3997.27000
XAU/USD,2025-10-30 23:35:00,3999.91000,4003.01000,3999.91000,4001.56000
XAU/USD,2025-10-30 23:30:00,3998.12000,3999.91000,3997.15000,3999.91000
XAU/USD,2025-10-30 23:25:00,3997.67000,3998.11000,3994.00000,3998.11000
XAU/USD,2025-10-30 23:20:00,3996.11000,4000.12000,3995.02000,3997.67000
XAU/USD,2025-10-30 23:15:00,3992.40000,3997.22000,3991.78000,3996.10000
XAU/USD,2025-10-30 23:10:00,4005.72000,4007.15000,3990.00000,3992.07000
XAU/USD,2025-10-30 23:05:00,4004.36000,4005.71000,4000.47000,4005.71000
XAU/USD,2025-10-30 23:00:00,4009.52000,4012.52000,4004.36000,4004.36000
XAU/USD,2025-10-30 22:55:00,4009.21000,4010.25000,4006.84000,4009.23000
XAU/USD,2025-10-30 22:50:00,4009.27000,4015.41000,4009.20000,4009.20000
XAU/USD,2025-10-30 22:45:00,4000.46000,4009.28000,4000.46000,4009.28000
XAU/USD,2025-10-30 22:40:00,4005.25000,4005.27000,4000.07000,4000.46000
XAU/USD,2025-10-30 22:35:00,4007.29000,4007.30000,4000.66000,4005.25000
XAU/USD,2025-10-30 22:30:00,4011.07000,4012.51000,4005.92000,4007.04000
XAU/USD,2025-10-30 22:25:00,4012.75000,4012.92000,4010.16000,4011.06000
XAU/USD,2025-10-30 22:20:00,4014.39000,4015.04000,4012.62000,4012.75000
XAU/USD,2025-10-30 22:15:00,4007.59000,4014.71000,4006.58000,4014.05000
XAU/USD,2025-10-30 22:10:00,4004.74000,4016.39000,4004.63000,4007.59000
XAU/USD,2025-10-30 22:05:00,4012.40000,4013.06000,4003.37000,4004.74000
XAU/USD,2025-10-30 22:00:00,4016.10000,4016.50000,4010.89000,4012.40000
XAU/USD,2025-10-30 21:55:00,4014.11000,4018.20000,4014.11000,4015.88000
XAU/USD,2025-10-30 21:50:00,4023.36000,4023.36000,4011.57000,4014.11000
XAU/USD,2025-10-30 21:45:00,4023.01000,4024.29000,4022.21000,4023.36000
XAU/USD,2025-10-30 21:40:00,4028.10000,4028.60000,4023.00000,4023.01000
XAU/USD,2025-10-30 21:35:00,4028.61000,4029.21000,4026.41000,4028.09000
XAU/USD,2025-10-30 21:30:00,4029.09000,4029.74000,4027.19000,4028.61000
XAU/USD,2025-10-30 21:25:00,4032.66000,4033.39000,4027.66000,4028.70000
XAU/USD,2025-10-30 21:20:00,4031.47000,4033.89000,4031.46000,4032.66000
XAU/USD,2025-10-30 21:15:00,4031.61000,4032.22000,4027.47000,4031.76000
XAU/USD,2025-10-30 21:10:00,4031.27000,4035.00000,4031.27000,4031.66000
XAU/USD,2025-10-30 21:05:00,4023.26000,4032.10000,4022.86000,4031.32000
XAU/USD,2025-10-30 21:00:00,4024.51000,4024.51000,4020.00000,4023.25000
XAU/USD,2025-10-30 20:55:00,4027.15000,4027.66000,4023.24000,4024.51000
XAU/USD,2025-10-30 20:50:00,4029.42000,4030.61000,4026.83000,4027.24000
XAU/USD,2025-10-30 20:45:00,4028.64000,4029.70000,4025.87000,4029.42000
XAU/USD,2025-10-30 20:40:00,4026.41000,4029.44000,4026.29000,4028.64000
XAU/USD,2025-10-30 20:35:00,4028.99000,4030.37000,4026.40000,4026.41000
XAU/USD,2025-10-30 20:30:00,4026.86000,4028.99000,4026.09000,4028.99000
XAU/USD,2025-10-30 20:25:00,4031.12000,4031.12000,4026.17000,4026.86000
XAU/USD,2025-10-30 20:20:00,4030.17000,4031.13000,4028.86000,4031.12000
XAU/USD,2025-10-30 20:15:00,4030.51000,4031.78000,4029.30000,4030.17000
XAU/USD,2025-10-30 20:10:00,4030.32000,4033.62000,4028.55000,4030.51000
XAU/USD,2025-10-30 20:05:00,4028.67000,4031.64000,4026.97000,4030.33000
XAU/USD,2025-10-30 20:00:00,4034.26000,4034.56000,4024.64000,4028.66000
XAU/USD,2025-10-30 19:55:00,4037.20000,4040.00000,4031.50000,4034.25000
XAU/USD,2025-10-30 19:50:00,4036.88000,4037.63000,4034.58000,4037.19000
XAU/USD,2025-10-30 19:45:00,4029.70000,4036.88000,4029.36000,4036.88000
XAU/USD,2025-10-30 19:40:00,4031.00000,4031.68000,4029.40000,4029.65000
XAU/USD,2025-10-30 19:35:00,4031.32000,4032.02000,4029.22000,4031.00000
XAU/USD,2025-10-30 19:30:00,4025.83000,4032.83000,4024.58000,4031.31000
XAU/USD,2025-10-30 19:25:00,4027.15000,4028.91000,4025.66000,4025.84000
XAU/USD,2025-10-30 19:20:00,4022.12000,4027.08000,4022.11000,4027.08000
XAU/USD,2025-10-30 19:15:00,4022.31000,4023.80000,4018.84000,4022.60000
XAU/USD,2025-10-30 19:10:00,4028.35000,4028.35000,4015.56000,4022.62000
XAU/USD,2025-10-30 19:05:00,4026.56000,4029.34000,4025.22000,4028.36000
XAU/USD,2025-10-30 19:00:00,4033.38000,4033.70000,4025.50000,4026.57000
XAU/USD,2025-10-30 18:55:00,4034.01000,4038.22000,4031.31000,4033.38000
XAU/USD,2025-10-30 18:50:00,4025.99000,4035.23000,4025.52000,4034.00000
XAU/USD,2025-10-30 18:45:00,4020.53000,4025.97000,4020.52000,4025.97000
XAU/USD,2025-10-30 18:40:00,4020.22000,4020.93000,4018.85000,4020.53000
XAU/USD,2025-10-30 18:35:00,4021.50000,4023.37000,4020.23000,4020.23000
XAU/USD,2025-10-30 18:30:00,4016.80000,4022.14000,4016.80000,4021.50000
XAU/USD,2025-10-30 18:25:00,4013.58000,4017.31000,4013.58000,4016.80000
